date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:48	1082/1082	---M--	200	added ('OK')	image/png	etag:%225a685f69-43a%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/back_top.png	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/back_top.png	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/style.css)
15:46:48	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Apr%202018%2019:50:24%20GMT	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/quote.svg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/quote.svg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/style.css)
15:46:49	68920/68920	---M--	200	added ('OK')	image/jpeg	etag:%225a685f69-10d38%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/initial/bg-01.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/initial/bg-01.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/style.css)
15:46:49	48178/48178	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/02.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/02.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:49	23349/23349	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/04.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/04.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:50	21549/21549	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/03.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/03.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:50	19380/19380	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/05.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/05.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:51	63356/63356	---M--	200	added ('OK')	image/jpeg	etag:%225a685f6a-f77c%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/01.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/01.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/layouts/michael.css)
15:46:51	16459/16459	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/07.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/07.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:51	52238/52238	---M--	200	added ('OK')	image/jpeg	etag:%225a685f6a-cc0e%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/02.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/02.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/layouts/michael.css)
15:46:52	62313/62313	---M--	200	added ('OK')	image/jpeg	etag:%225a685f6a-f369%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/03.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/03.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/layouts/michael.css)
15:46:53	23419/23419	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/06.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/06.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:53	30656/30656	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/09.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/09.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:53	14696/14696	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/08.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/08.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:46:55	47468/47468	---M--	200	added ('OK')	image/jpeg	etag:%225a685f6a-b96c%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/04.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/timeline/04.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/layouts/michael.css)
15:47:14	15784/15784	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/10.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/10.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:14	16163/16163	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/11.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/11.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:14	12263/12263	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/12.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/12.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:14	17145/17145	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/13.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/13.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:15	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Apr%202018%2019:50:50%20GMT	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/images/backgrounds/dark_fish_skin.png	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/images/backgrounds/dark_fish_skin.64.delayed	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/colors/greyscale.css)
15:47:15	23057/23057	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/14.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/14.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:15	27196/27196	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/15.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/15.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:15	18790/18790	---M--	200	added ('OK')	image/png	etag:%225a685f69-4966%22	https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/backgrounds/old_moon.png	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/backgrounds/old_moon.png	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/colors/greyscale.css)
15:47:17	27326/27326	---M--	200	added ('OK')	text/html	etag:%225a685f6a-6abe%22	https://neuethemes.net/preview/html/gridus/html/layouts/michael/resume.html	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/layouts/michael/resume.html	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/index.html)
15:47:36	34086/34086	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/01.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/01.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:36	7749/7749	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/16.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/portfolio/4-columns/16.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:36	57923/57923	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/02.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/02.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:37	23046/23046	---M--	200	added ('OK')	text/html	etag:%225a685f6a-5a06%22	https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-item-01.html	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-item-01.html	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-4-col.html)
15:47:38	37808/37808	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/03.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/03.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:39	21933/21933	---M--	200	added ('OK')	text/html	etag:%225a685f6a-55ad%22	https://neuethemes.net/preview/html/gridus/html/layouts/michael/blogpost.html	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/layouts/michael/blogpost.html	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:41	0/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Apr%202018%2019:51:16%20GMT	https://neuethemes.net/preview/html/gridus/html/layouts/michael/!	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/layouts/michael/!.html	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/portfolio-item-01.html)
15:47:57	115210/115210	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/04.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/04.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:58	141865/141865	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/05.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/05.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:47:59	102187/102187	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/06.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/layouts/michael/blog/06.jpg	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/blog-3-col.html)
15:48:02	17016/17016	URF---	200	untouched ('OK%20(cached)')	application/eot		https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.eot?	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticond41d.eot	(from https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.min.css?v=29022016)
15:48:19	10176/10176	URF---	200	untouched ('OK%20(cached)')	application/woff		https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.woff	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.woff	(from https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.min.css?v=29022016)
15:48:19	16840/16840	URF---	200	untouched ('OK%20(cached)')	application/ttf		https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.ttf	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.ttf	(from https://neuethemes.net/preview/html/gridus/html/assets/vendor/flaticons/flaticon.min.css?v=29022016)
15:48:21	4976/4976	URF---	200	untouched ('OK%20(cached)')	image/png		https://neuethemes.net/preview/html/gridus/html/assets/vendor/owl-carousel/assets/owl.video.play.png	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/vendor/owl-carousel/assets/owl.video.play.png	(from https://neuethemes.net/preview/html/gridus/html/assets/vendor/owl-carousel/assets/owl.carousel.min.css?v=2.1.0)
15:48:23	68920/68920	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/initial/bg-01.jpg	/home/richard/websites/Resumen%20curricular4/neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/images/initial/bg-01.jpg	(from https://neuethemes.net/preview/html/gridus/html/assets/custom/2.2.2/css/style.css)
15:48:24	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:1519106283	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	/home/richard/websites/Resumen%20curricular4/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://neuethemes.net/preview/html/gridus/html/layouts/michael/index.html)
